month,company,company_code,mine,ministry_owned_company,region,region_code,mark,extraction_fact,extraction_plan,ash_percent_fact,ash_percent_plan
02.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),26155.0,29000.0,42.70000076293945,47.20000076293945
02.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,14146.0,23000.0,42.29999923706055,41.0
02.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15455.0,16000.0,36.5,36.5
02.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6546.0,6000.0,33.5,34.79999923706055
02.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1235.0,3000.0,18.100000381469727,25.299999237060547
02.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),15010.0,15000.0,38.599998474121094,37.20000076293945
02.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),1505.0,2000.0,45.29999923706055,43.5
02.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),5010.0,5000.0,20.600000381469727,31.799999237060547
02.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2201.0,4000.0,35.29999923706055,19.5
02.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,1110.0,700.0,47.900001525878906,44.599998474121094
02.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1853.0,2000.0,33.900001525878906,19.5
02.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,23020.0,41000.0,51.900001525878906,46.70000076293945
02.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),25024.0,19500.0,50.900001525878906,50.900001525878906
02.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),4564.0,13800.0,53.099998474121094,50.5
02.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),11750.0,9600.0,36.0,36.29999923706055
02.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),27850.0,18600.0,25.200000762939453,34.70000076293945
02.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,20952.0,18600.0,52.79999923706055,52.79999923706055
02.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),28600.0,20800.0,25.5,30.5
02.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,14000.0,10500.0,,33.0
02.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,4000.0,9800.0,54.900001525878906,41.5
02.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,6570.0,11000.0,28.399999618530273,30.5
01.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,34177.0,30000.0,51.70000076293945,54.29999923706055
01.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),11000.0,16000.0,40.0,43.20000076293945
01.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,1100.0,0.0,29.799999237060547,
01.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1400.0,2000.0,28.0,30.299999237060547
01.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,50100.0,42000.0,54.20000076293945,47.400001525878906
01.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1100.0,3000.0,30.299999237060547,36.099998474121094
01.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,26497.0,0.0,41.599998474121094,43.0
01.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,14000.0,13000.0,31.0,36.0
01.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),900.0,1000.0,22.200000762939453,50.20000076293945
01.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),33000.0,30000.0,42.0,47.20000076293945
01.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,14561.0,24000.0,39.29999923706055,41.0
01.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,16138.0,16000.0,38.70000076293945,36.5
01.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6365.0,6500.0,33.400001525878906,34.79999923706055
01.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1160.0,3000.0,19.399999618530273,25.299999237060547
01.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),15010.0,15000.0,37.099998474121094,37.20000076293945
01.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),1350.0,2000.0,46.5,43.5
01.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),4110.0,4000.0,19.200000762939453,31.799999237060547
01.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2125.0,4000.0,35.70000076293945,19.5
01.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,740.0,600.0,47.70000076293945,44.599998474121094
01.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1904.0,2000.0,33.099998474121094,19.5
01.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,23010.0,41000.0,50.70000076293945,46.70000076293945
01.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),24863.0,20300.0,50.900001525878906,49.70000076293945
01.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),8946.0,14300.0,52.900001525878906,52.900001525878906
01.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),13026.0,10000.0,36.29999923706055,47.79999923706055
01.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),25200.0,19400.0,28.299999237060547,41.29999923706055
01.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,19064.0,18800.0,52.79999923706055,52.599998474121094
01.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),26310.0,22000.0,23.700000762939453,36.0
01.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,15500.0,11000.0,31.5,33.0
01.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,3030.0,10100.0,54.0,41.5
01.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,5000.0,11600.0,30.0,30.5
12.2017,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,30877.0,30000.0,56.20000076293945,49.599998474121094
12.2017,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),13445.0,20000.0,44.79999923706055,40.599998474121094
12.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,820.0,0.0,31.100000381469727,
12.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1450.0,2500.0,29.700000762939453,38.79999923706055
12.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,57090.0,51000.0,53.099998474121094,50.29999923706055
12.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1100.0,1500.0,31.700000762939453,31.399999618530273
12.2017,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,41229.0,0.0,38.70000076293945,43.0
12.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,15200.0,15000.0,38.900001525878906,48.5
12.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),900.0,2000.0,22.5,49.29999923706055
12.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),34000.0,33000.0,39.79999923706055,47.599998474121094
12.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,13455.0,26000.0,40.900001525878906,47.900001525878906
12.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,13550.0,16000.0,38.400001525878906,36.20000076293945
12.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6500.0,6500.0,33.5,35.5
12.2017,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,300.0,1500.0,20.899999618530273,46.5
12.2017,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),10460.0,18000.0,32.79999923706055,33.400001525878906
12.2017,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),850.0,2000.0,46.29999923706055,42.599998474121094
12.2017,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),3905.0,3500.0,20.5,39.099998474121094
12.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2200.0,7000.0,37.099998474121094,40.0
12.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привільняньска,1,Луганська область,4400000000,ДГ,725.0,3000.0,48.20000076293945,42.599998474121094
12.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,2001.0,5000.0,32.29999923706055,32.79999923706055
12.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,25082.0,35000.0,51.400001525878906,45.70000076293945
12.2017,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),27163.0,23800.0,49.5,51.0
12.2017,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),14042.0,13800.0,49.20000076293945,54.400001525878906
12.2017,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),13470.0,9000.0,41.0,55.400001525878906
12.2017,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),23100.0,16600.0,28.799999237060547,28.299999237060547
12.2017,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,10760.0,20700.0,57.79999923706055,52.79999923706055
12.2017,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),27680.0,23600.0,25.700000762939453,43.0
12.2017,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,16000.0,12000.0,32.099998474121094,33.79999923706055
12.2017,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,1650.0,8200.0,52.900001525878906,42.29999923706055
12.2017,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,4190.0,7100.0,30.399999618530273,30.5
11.2017,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,35307.0,35000.0,56.400001525878906,49.599998474121094
11.2017,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),20050.0,18000.0,,40.599998474121094
11.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,1030.0,0.0,32.599998474121094,
11.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1575.0,2000.0,33.29999923706055,38.79999923706055
11.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,57400.0,51000.0,55.70000076293945,50.29999923706055
11.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1300.0,1500.0,31.399999618530273,31.399999618530273
11.2017,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,54513.0,35000.0,41.400001525878906,43.0
11.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,16010.0,16000.0,37.099998474121094,48.5
11.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),900.0,2000.0,20.899999618530273,49.29999923706055
11.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),33000.0,32000.0,42.900001525878906,47.599998474121094
11.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,14767.0,25000.0,42.79999923706055,47.900001525878906
11.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,14612.0,16000.0,36.900001525878906,36.20000076293945
11.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6248.0,6000.0,33.5,35.5
11.2017,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,600.0,800.0,23.600000381469727,46.5
11.2017,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),4200.0,7000.0,30.299999237060547,31.299999237060547
11.2017,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),1160.0,2000.0,48.29999923706055,42.599998474121094
11.2017,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),3105.0,3200.0,20.0,39.099998474121094
11.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2925.0,7000.0,35.29999923706055,40.0
11.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,700.0,3000.0,48.099998474121094,42.599998474121094
11.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1838.0,5000.0,32.900001525878906,32.79999923706055
11.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,26080.0,35000.0,51.79999923706055,45.70000076293945
11.2017,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),25990.0,22500.0,52.0,51.0
11.2017,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),13902.0,13900.0,49.70000076293945,54.400001525878906
11.2017,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),21000.0,19000.0,53.70000076293945,55.400001525878906
11.2017,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),24150.0,16600.0,26.700000762939453,28.299999237060547
11.2017,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,8720.0,20600.0,58.0,52.79999923706055
11.2017,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),28000.0,23700.0,25.600000381469727,43.0
11.2017,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,16500.0,12000.0,30.100000381469727,33.79999923706055
11.2017,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,3120.0,5000.0,48.0,42.29999923706055
11.2017,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,4725.0,6300.0,30.799999237060547,30.5
10.2017,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,36707.0,35000.0,53.29999923706055,49.599998474121094
10.2017,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),25170.0,19000.0,41.70000076293945,40.599998474121094
10.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,550.0,0.0,33.0,
10.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1330.0,8500.0,28.899999618530273,38.79999923706055
10.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,49780.0,53000.0,54.400001525878906,50.29999923706055
10.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),800.0,10000.0,32.0,31.399999618530273
10.2017,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,52542.0,35000.0,46.900001525878906,43.0
10.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,16000.0,20000.0,35.599998474121094,48.5
10.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),900.0,24000.0,25.299999237060547,49.29999923706055
10.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),34030.0,33000.0,45.599998474121094,47.599998474121094
10.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,14763.0,26000.0,43.20000076293945,47.900001525878906
10.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15000.0,16000.0,37.0,36.20000076293945
10.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6621.0,6500.0,33.5,35.5
10.2017,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,750.0,1000.0,29.899999618530273,46.5
10.2017,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),1100.0,3000.0,27.0,52.400001525878906
10.2017,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),1160.0,2000.0,47.5,42.599998474121094
10.2017,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),3040.0,20000.0,27.299999237060547,39.099998474121094
10.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2700.0,6000.0,35.400001525878906,40.0
10.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,650.0,3000.0,45.20000076293945,42.599998474121094
10.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1720.0,5000.0,32.5,32.79999923706055
10.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,19180.0,50000.0,52.79999923706055,45.70000076293945
10.2017,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),26565.0,22700.0,51.0,51.0
10.2017,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),14182.0,20300.0,53.79999923706055,54.400001525878906
10.2017,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),14824.0,18000.0,55.79999923706055,55.400001525878906
10.2017,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),23000.0,15800.0,30.700000762939453,28.299999237060547
10.2017,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,19804.0,19700.0,52.79999923706055,52.79999923706055
10.2017,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),26000.0,22700.0,24.799999237060547,43.0
10.2017,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,17500.0,11000.0,29.399999618530273,33.79999923706055
10.2017,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,1700.0,12000.0,50.599998474121094,42.29999923706055
10.2017,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,1950.0,10000.0,34.400001525878906,30.5
09.2017,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,28300.0,55000.0,52.599998474121094,49.599998474121094
09.2017,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),25775.0,24000.0,44.20000076293945,40.599998474121094
09.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,1900.0,0.0,33.20000076293945,
09.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1680.0,8500.0,29.100000381469727,38.79999923706055
09.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,45632.0,53000.0,52.599998474121094,52.599998474121094
09.2017,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),630.0,10000.0,32.599998474121094,31.399999618530273
09.2017,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,40444.0,35000.0,49.20000076293945,43.0
09.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,15700.0,20000.0,37.900001525878906,48.5
09.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),870.0,20000.0,19.0,49.29999923706055
09.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),33000.0,32000.0,42.70000076293945,47.599998474121094
09.2017,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,14231.0,26000.0,42.599998474121094,47.900001525878906
09.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,16511.0,16000.0,35.29999923706055,36.20000076293945
09.2017,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6100.0,6000.0,33.5,35.5
09.2017,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,655.0,1000.0,43.0,46.5
09.2017,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),830.0,4000.0,55.0,52.400001525878906
09.2017,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),1050.0,2000.0,47.900001525878906,42.599998474121094
09.2017,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),2965.0,12000.0,31.5,39.099998474121094
09.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2000.0,6000.0,38.599998474121094,40.0
09.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,625.0,3000.0,45.29999923706055,42.599998474121094
09.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1715.0,5000.0,33.79999923706055,32.79999923706055
09.2017,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,6870.0,44000.0,56.0,45.70000076293945
09.2017,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),27347.0,23700.0,50.5,51.0
09.2017,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),9289.0,21100.0,56.20000076293945,54.400001525878906
09.2017,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),19006.0,18000.0,55.400001525878906,55.400001525878906
09.2017,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),26650.0,16300.0,28.200000762939453,28.299999237060547
09.2017,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,21488.0,21000.0,52.79999923706055,52.79999923706055
09.2017,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),27000.0,30600.0,24.899999618530273,43.0
09.2017,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,17500.0,12000.0,29.299999237060547,33.79999923706055
09.2017,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,3720.0,17100.0,42.5,42.29999923706055
09.2017,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,3950.0,10400.0,29.299999237060547,30.5
08.2017,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,45177.0,55000.0,50.900001525878906,49.599998474121094
